ProvId,Location,Municipality,Date,Year,Month,Day,Date2,MinSampleDepth,MaxSampleDepth,Chlorophyll,pH,Temperature,P,DissolvedOxygen,ElecticalConductivity,N,Turbidity,LocationEdited
197520,Strönasjön,Osby,8/21/1996,1996,8,21,234,0.5,0.5,9.9,6.93,20.2,17,,11.2,1095,,Strönasjön
197521,Strönasjön,Osby,4/13/1999,1999,4,13,103,1,1,3.1,6.83,8.3,15,,9.17,710,,Strönasjön
197522,Strönasjön,Osby,8/16/1999,1999,8,16,228,0.5,0.5,14.7,7.06,17.6,32,,11.5,1163,,Strönasjön
197523,Strönasjön,Osby,4/10/2002,2002,4,10,100,1,1,2.6,6.72,8.1,25,,8.57,1156,,Strönasjön
197524,Strönasjön,Osby,8/15/2002,2002,8,15,227,1,1,9.4,6.52,22.2,42,,7.71,1309,,Strönasjön
197525,Strönasjön,Osby,4/15/2004,2004,4,15,106,1,1,3.5,6.62,9.1,19,,8.46,998,,Strönasjön
197526,Strönasjön,Osby,8/11/2004,2004,8,11,224,1,1,16.3,6.56,21.1,33,,9.51,573,,Strönasjön
197527,Strönasjön,Osby,4/19/2007,2007,4,19,109,0.5,0.5,6.8,6.77,11.6,9,,8.46,,,Strönasjön
197528,Strönasjön,Osby,8/14/2007,2007,8,14,226,0.5,0.5,8.9,5.87,22,23,,6.76,,,Strönasjön
197529,Strönasjön,Osby,8/25/2010,2010,8,25,237,0.5,0.5,4.3,6.85,18,26,,9.33,,9.9,Strönasjön
197530,Ubbasjön,Osby,4/30/1996,1996,4,30,121,1,1,14.9,6.77,10.4,26,,10.91,1270,,Ubbasjön
197531,Ubbasjön,Osby,8/21/1996,1996,8,21,234,0.5,0.5,25.1,6.71,22,18,,10.7,1040,,Ubbasjön
197532,Ubbasjön,Osby,4/13/1999,1999,4,13,103,1,1,4.6,6.66,8.8,13,,8.4,864,,Ubbasjön
197533,Ubbasjön,Osby,8/16/1999,1999,8,16,228,0.5,0.5,73,6.61,17.6,52,,9.02,768,,Ubbasjön
197534,Ubbasjön,Osby,4/10/2002,2002,4,10,100,1,1,2.6,6.47,8,21,,8.01,1020,,Ubbasjön
197535,Ubbasjön,Osby,8/15/2002,2002,8,15,227,1,1,37.2,6.15,22.3,52,,7.38,1193,,Ubbasjön
197536,Ubbasjön,Osby,4/15/2004,2004,4,15,106,1,1,3.5,6.56,9.7,22,,8.2,1107,,Ubbasjön
197537,Ubbasjön,Osby,8/11/2004,2004,8,11,224,1,1,16.7,6.16,21.7,40,,7.87,619,,Ubbasjön
197538,Ubbasjön,Osby,4/19/2007,2007,4,19,109,0.5,0.5,6.4,6.44,11.6,9,,7.99,,,Ubbasjön
197539,Ubbasjön,Osby,8/14/2007,2007,8,14,226,0.5,0.5,13.1,5.8,24,30,,6.89,,,Ubbasjön
197540,"Rammsjön, Bromölla",Bromölla,8/20/1996,1996,8,20,233,0.5,0.5,2,6.88,20.7,6,,9.34,867,,Rammsjön Bromölla
197541,"Rammsjön, Bromölla",Bromölla,4/12/1999,1999,4,12,102,1,1,1.5,6.03,8.1,7,,8.22,704,,Rammsjön Bromölla
197542,"Rammsjön, Bromölla",Bromölla,8/17/1999,1999,8,17,229,0.5,0.5,3.3,6.87,19.3,14,,7.93,413,,Rammsjön Bromölla
197543,"Rammsjön, Bromölla",Bromölla,4/15/2002,2002,4,15,105,1,1,1.7,5.97,8.6,14,,7.12,695,,Rammsjön Bromölla
197544,"Rammsjön, Bromölla",Bromölla,8/13/2002,2002,8,13,225,1,1,2,6.73,23.7,8,,6.99,465,,Rammsjön Bromölla
197545,"Rammsjön, Bromölla",Bromölla,4/15/2008,2008,4,15,106,0.5,0.5,1.7,6.25,7.2,8,,6.85,,,Rammsjön Bromölla
197546,"Rammsjön, Bromölla",Bromölla,8/18/2008,2008,8,18,231,0.5,0.5,1.9,6.73,19.1,5,,7.02,,,Rammsjön Bromölla
197547,Rönnesjön,Osby,8/21/1996,1996,8,21,234,0.5,0.5,19.4,6.42,19.1,21,,7.53,675,,Rönnesjön
197548,"Gårdsjön, Änglarp",Hässleholm,8/22/1996,1996,8,22,235,0.5,0.5,102.9,6.49,20.6,25,,8.8,934,,Gårdsjön Änglarp
197549,"Gårdsjön, Änglarp",Hässleholm,4/15/1999,1999,4,15,105,1,1,6.5,6.31,7.3,18,,6.6,1008,,Gårdsjön Änglarp
197550,"Gårdsjön, Änglarp",Hässleholm,8/18/1999,1999,8,18,230,0.5,0.5,26.4,5.38,15.2,53,,5.93,1232,,Gårdsjön Änglarp
197551,"Gårdsjön, Änglarp",Hässleholm,4/11/2002,2002,4,11,101,1,1,3.1,6.43,8.1,21,,6.99,905,,Gårdsjön Änglarp
197552,"Gårdsjön, Änglarp",Hässleholm,8/14/2002,2002,8,14,226,1,1,115.2,5.93,21.4,50,,6.74,1334,,Gårdsjön Änglarp
197553,"Gårdsjön, Änglarp",Hässleholm,4/12/2005,2005,4,12,102,1,1,7.3,6.45,8.7,23,,6.62,717,,Gårdsjön Änglarp
197554,"Gårdsjön, Änglarp",Hässleholm,8/9/2005,2005,8,9,221,0.5,0.5,39,6.56,18.6,46,,7.26,956,,Gårdsjön Änglarp
197555,"Gårdsjön, Änglarp",Hässleholm,4/10/2008,2008,4,10,101,0.5,0.5,4.4,5.53,7.5,20,,5.6,,,Gårdsjön Änglarp
197556,"Gårdsjön, Änglarp",Hässleholm,8/21/2008,2008,8,21,234,0.5,0.5,5.5,6.43,16.4,33,,7.54,,,Gårdsjön Änglarp
197557,"Gårdsjön, Änglarp",Hässleholm,4/27/2011,2011,4,27,117,0.5,0.5,12.2,6.66,15.8,18,,6.42,,3.6,Gårdsjön Änglarp
200130,Levrasjön,Bromölla,8/19/2002,2002,8,19,231,0.5,0.5,4.1,8.31,16,9,,31.5,427,2.2,Levrasjön
200139,Lursjön,Hässleholm,4/13/2005,2005,4,13,103,1, ,5.7,6.92,8.4,14,,10,524,,Lursjön
200140,Lursjön,Hässleholm,8/10/2005,2005,8,10,222,0.5,0.5,8.8,7.19,14.8,18,,10.2,488,,Lursjön
239238,Lillesjö,Bromölla,4/22/2014,2014,4,22,112,0.5,0.5,1.3,5.1,2,23.8,10.2,8.52,,0.95,Lillesjö
239372,Lillesjö,Bromölla,8/20/2014,2014,8,20,232,0.5,0.5,3.6,5.07,19.1,2.6,9.2,6.56,,0.85,Lillesjö
240069,Lillesjö,Bromölla,3/5/2014,2014,3,5,64,0.5,0.5,4.6,4.99,3.2,3.5,12,6.74,,0.62,Lillesjö
245873,Lillesjö,Bromölla,2/12/2013,2013,2,12,43,0.5,0.5,1.6,4.71,1.5,3,11.4,7.07,,,Lillesjö
245997,Lillesjö,Bromölla,4/24/2013,2013,4,24,114,0.5,0.5,1.6,5.1,9.5,4,10.6,6,,,Lillesjö
246347,Lillesjö,Bromölla,10/16/2013,2013,10,16,289,0.5,0.5,2.9,5.32,12.2,4,9.7,6.12,,,Lillesjö
247843,S Kroksjön,Osby,8/15/2013,2013,8,15,227,0.5,0.5,33,6.35,18.4,25,,7.53,,3.2,Södra Kroksjön
247852,Bodarpasjön,Osby,4/23/2013,2013,4,23,113,0.5,0.5,3.2,6.48,,14,,7.74,,1.5,Bodarpasjön
247854,Vesljungasjön,Osby,4/24/2013,2013,4,24,114,0.5,0.5,6.8,6.96,8.6,15,11,7.68,,2.2,Vesljungasjön
247855,Hjärtasjön,Osby,8/14/2013,2013,8,14,226,0.5,0.5,21,6.95,19.9,29,7.9,8.38,,2.6,Hjärtasjön
247859,Svanshalssjön,Osby,4/22/2013,2013,4,22,112,0.5,0.5,10,6.39,8.3,17,10.5,7.74,,1.3,Svanshalssjön
247860,Fåglasjön,Hässleholm,4/22/2013,2013,4,22,112,0.5,0.5,34,6.8,10.4,27,11.5,8.08,,3.7,Fåglasjön
247861,Svanshalssjön,Osby,8/14/2013,2013,8,14,226,0.5,0.5,8.7,6.59,19.3,15,7.6,8,,1.6,Svanshalssjön
249044,Lillesjö,Bromölla,8/15/2013,2013,8,15,227,0.5,0.5,6,5.26,21.3,3,8.9,6,,,Lillesjö
249623,S Kroksjön,Osby,4/23/2013,2013,4,23,113,0.5,0.5,9.2,6.05,,18,,7.28,,4.4,Södra Kroksjön
249635,Hjärtasjön,Osby,4/23/2013,2013,4,23,113,0.5,0.5,3.6,6.57,,22,,8.01,,3.4,Hjärtasjön
249636,Enegylet,Bromölla,4/24/2013,2013,4,24,114,0.5,0.5,12,6.15,10.1,18,8.5,7.03,,5.4,Enegylet
249637,Vesljungasjön,Osby,8/13/2013,2013,8,13,225,0.5,0.5,5.3,7.01,19,24,7.6,8.99,,3.2,Vesljungasjön
249638,Bodarpasjön,Osby,8/13/2013,2013,8,13,225,0.5,0.5,11,6.91,20.1,14,7.3,8.55,,2.1,Bodarpasjön
249639,Enegylet,Bromölla,8/15/2013,2013,8,15,227,0.5,0.5,17,6.51,21,19,8.4,7.23,,4.4,Enegylet
249642,Liasjön,Osby,4/22/2013,2013,4,22,112,0.5,0.5,63,4.83,3.7,60,8.3,5.76,,4.6,Liasjön
249643,Skäravattnet,Osby,4/23/2013,2013,4,23,113,0.5,0.5,3.7,6.12,,22,,6.8,,8.8,Skäravattnet
249644,Liasjön,Osby,8/14/2013,2013,8,14,226,0.5,0.5,86,5.29,18.9,48,6.6,5.21,,2.1,Liasjön
249645,Skäravattnet,Osby,8/15/2013,2013,8,15,227,0.5,0.5,13,6.22,19.5,22,8.3,6.5,,4.3,Skäravattnet
249646,Fåglasjön,Hässleholm,8/20/2013,2013,8,20,232,0.5,0.5,420,6.98,18.7,229,9.3,7.86,,12,Fåglasjön
249653,Snogeholmssjön,Sjöbo,8/19/2013,2013,8,19,231,0.5,0.5,140,9.01,20.2,94,12.6,25.9,,26,Snogeholmssjön
249654,Sövdeborgssjön,Sjöbo,8/19/2013,2013,8,19,231,0.5,0.5,68,8.71,21.2,94,12.2,27.7,,5.1,Sövdeborgssjön
249655,Vombsjön,Lund,8/19/2013,2013,8,19,231,0.5,0.5,220,9.1,20.9,266,15.8,31.9,,13,Vombsjön
249656,Västra Ringsjön,Höör,8/20/2013,2013,8,20,232,0.5,0.5,89,8.54,18.8,107,9.8,28.7,,16,Västra Ringsjön
249657,Svaneholmssjön,Skurup,8/21/2013,2013,8,21,233,0.5,0.5,76,7.93,20,99,10,32.8,,5.1,Svaneholmssjön
249658,Börringesjön,Svedala,8/21/2013,2013,8,21,233,0.5,0.5,120,8.89,19.3,166,10.8,29.7,,56,Börringesjön
249659,Yddingen,Svedala,8/21/2013,2013,8,21,233,0.5,0.5,75,8.48,19.3,63,9.4,42.7,,15,Yddingesjön
249660,Fjällfotasjön,Svedala,8/27/2013,2013,8,27,239,0.5,0.5,110,8.93,,132,,37.7,,36,Fjällfotasjön
249876,S Kroksjön,Osby,8/18/2014,2014,8,18,230,0.5,0.5,13,6.25,18,19.6,5.3,8,,7.2,Södra Kroksjön
249879,Udryen,Osby,8/19/2014,2014,8,19,231,0.5,0.5,25,6.68,17.3,17.7,7.5,6.75,,3,Udryen
249880,Abborrasjön,Osby,8/19/2014,2014,8,19,231,0.5,0.5,59,5.95,17.9,41,7.5,5.49,,2.9,Abborrasjön
249881,Rönnesjön,Osby,8/19/2014,2014,8,19,231,0.5,0.5,14,6.62,16.7,27.7,7.7,7.06,,3.9,Rönnesjön
249882,Liasjön,Osby,8/13/2014,2014,8,13,225,0.5,0.5,56,4.92,19.5,52.8,4.8,5.36,,2.4,Liasjön
249883,Svanshalssjön,Osby,8/13/2014,2014,8,13,225,0.5,0.5,32,6.76,20.3,21.2,7.5,7.92,,1.6,Svanshalssjön
249884,Fåglasjön,Hässleholm,8/18/2014,2014,8,18,230,0.5,0.5,34,6.57,16.9,45.6,7.1,8.23,,4.2,Fåglasjön
249885,Skäravattnet,Osby,8/18/2014,2014,8,18,230,0.5,0.5,15,6.28,18.9,27.1,7.8,6.88,,4.1,Skäravattnet
249886,Börringesjön,Svedala,8/14/2014,2014,8,14,226,0.5,0.5,100,8.78,20.3,176,9.6,33.5,,59,Börringesjön
249887,Fjällfotasjön,Svedala,8/14/2014,2014,8,14,226,0.5,0.5,110,9.03,20.6,183,10.1,35.6,,40,Fjällfotasjön
249888,Yddingen,Svedala,8/14/2014,2014,8,14,226,0.5,0.5,63,8.45,20.2,60.5,8.7,43.5,,17,Yddingesjön
249889,Svaneholmssjön,Skurup,8/14/2014,2014,8,14,226,0.5,0.5,41,8.32,21.9,114,11.3,34.7,,6.7,Svaneholmssjön
249890,Vombsjön,Lund,8/21/2014,2014,8,21,233,0.5,0.5,52,8.56,18.2,117,10.3,36.5,,6.9,Vombsjön
249891,Västra Ringsjön,Höör,8/21/2014,2014,8,21,233,0.5,0.5,58,8.4,16,88.2,9.6,29.7,,13,Västra Ringsjön
249892,Sövdeborgssjön,Sjöbo,8/26/2014,2014,8,26,238,0.5,0.5,77,8.71,18.1,123,12.6,28.8,,6.6,Sövdeborgssjön
249893,Snogeholmssjön,Sjöbo,8/26/2014,2014,8,26,238,0.5,0.5,79,8.87,17.6,81.8,11.8,29.6,,12,Snogeholmssjön
252694,Lillesjö,Bromölla,10/27/2014,2014,10,27,300,0.5,0.5,7.6,,11.5,4.1,9.8,6.54,,0.85,Lillesjö
253230,Udryen,Osby,4/22/2014,2014,4,22,112,0.5,0.5,5.2,6.76,11.5,16.4,10,8.42,,1.3,Udryen
253231,Abborrasjön,Osby,4/22/2014,2014,4,22,112,0.5,0.5,20,5.71,12.8,29.1,9.7,7.46,,2.1,Abborrasjön
253232,Rönnesjön,Osby,4/22/2014,2014,4,22,112,0.5,0.5,8.1,6.47,11.1,19.2,9.6,6.82,,1.8,Rönnesjön
253235,Svanshalssjön,Osby,4/16/2014,2014,4,16,106,0.5,0.5,5.7,6.43,8.7,11.5,10.5,8.43,,0.91,Svanshalssjön
253236,Fåglasjön,Hässleholm,4/23/2014,2014,4,23,113,0.5,0.5,15,6.33,12.8,26.6,9.5,8.63,,1.6,Fåglasjön
253715,Skäravattnet,Osby,4/15/2014,2014,4,15,105,0.5,0.5,6.7,6.06,8.7,24.4,10.6,6.91,,2.7,Skäravattnet
253716,Liasjön,Osby,4/16/2014,2014,4,16,106,0.5,0.5,9.7,4.77,8.9,25.4,8.7,6.07,,1.6,Liasjön
273014,Liasjön,Osby,8/11/2011,2011,8,11,223,0.5,0.5,87.9,5.04,18.3,55,,8.76,,8.6,Liasjön
273017,Liasjön,Osby,4/17/2012,2012,4,17,108,0.5,0.5,4,4.66,7.9,26,,59.8,,6.4,Liasjön
273018,Liasjön,Osby,8/13/2012,2012,8,13,226,0.5,0.5,33.9,4.96,19,35,,27.7,,8.2,Liasjön
273020,Svanshalssjön,Osby,8/11/2011,2011,8,11,223,0.5,0.5,15.5,6.52,19.3,15,,6.42,,2.2,Svanshalssjön
273023,Svanshalssjön,Osby,4/16/2012,2012,4,16,107,0.5,0.5,2.4,6.23,9.3,12,,7.84,,0.97,Svanshalssjön
273024,Svanshalssjön,Osby,8/13/2012,2012,8,13,226,0.5,0.5,27,6.74,19.8,21,,8.04,,1.2,Svanshalssjön
273026,Fåglasjön,Hässleholm,8/15/2011,2011,8,15,227,0.5,0.5,216,6.19,18.5,93,,7.52,,1.7,Fåglasjön
273029,Fåglasjön,Hässleholm,4/19/2012,2012,4,19,110,0.5,0.5,10.1,6.64,8.1,20,,7.52,,1.7,Fåglasjön
273030,Fåglasjön,Hässleholm,8/13/2012,2012,8,13,226,0.5,0.5,19.8,6.75,21.8,30,,7.63,,2.1,Fåglasjön
273032,S Kroksjön,Osby,8/17/2011,2011,8,17,229,0.5,0.5,7.9,6.14,17.9,16,,6.69,,2.8,Södra Kroksjön
273035,S Kroksjön,Osby,4/18/2012,2012,4,18,109,0.5,0.5,4.8,6.36,8.7,20,,7.64,,2.6,Södra Kroksjön
273036,S Kroksjön,Osby,8/16/2012,2012,8,16,229,0.5,0.5,146.7,6.28,20.4,37,,8.32,,4,Södra Kroksjön
273038,Vittsjön,Hässleholm,8/11/2011,2011,8,11,223,0.5,0.5,19.9,6.75,18.2,31,,8.28,,3.3,Vittsjön
273042,Vittsjön,Hässleholm,8/13/2012,2012,8,13,226,0.5,0.5,14.7,6.91,20,29,,8.56,,1.9,Vittsjön
273043,Gårdsjö/Hyngarp,Hässleholm,4/16/2012,2012,4,16,107,0.5,0.5,3.6,6.25,8.7,21,,7.65,,1.4,Gårdsjö
273044,Gårdsjö/Hyngarp,Hässleholm,8/9/2012,2012,8,9,222,0.5,0.5,13.5,6.43,19,22,,7.98,,1.7,Gårdsjö
273045,Lillasjö/Hårsjö,Hässleholm,4/17/2012,2012,4,17,108,0.5,0.5,8.8,6.38,8,20,,7.6,,4.4,Lillasjö
273047,Ö Tviggasjö,Hässleholm,8/29/2011,2011,8,29,241,0.5,0.5,82.2,6.3,17.5,57,,7.33,,26,Östra Tviggasjö
273049,Värsjön,Örkelljunga,8/11/2011,2011,8,11,223,0.5,0.5,4.8,6.92,17.8,15,,5.81,,1.4,Värsjön
273052,Värsjön,Örkelljunga,4/16/2012,2012,4,16,107,0.5,0.5,3.8,6.73,7.8,12,,6.18,,1,Värsjön
273053,Värsjön,Örkelljunga,8/9/2012,2012,8,9,222,0.5,0.5,11.6,6.94,18,12,,6.6,,1.7,Värsjön
273054,Rammsjön/Sibbhult,ÖstraGöinge,8/16/2011,2011,8,16,228,0.5,0.5,14.7,6.85,18.2,19,,10.1,,1.7,Rammsjön
273055,Vässlarpssjön,ÖstraGöinge,8/16/2011,2011,8,16,228,0.5,0.5,12.1,6.73,19.2,22,,7.78,,3.2,Vässlarpssjön
273056,Mjöasjön,Osby,4/18/2012,2012,4,18,109,0.5,0.5,2.3,5.91,8.1,26,,6.06,,1.4,Mjöasjön
273057,Mjöasjön,Osby,8/16/2012,2012,8,16,229,0.5,0.5,39.8,6.08,18.8,49,,6.11,,3.7,Mjöasjön
273058,Ellestadssjön,Sjöbo,10/24/2011,2011,10,24,297,0.5,0.5,23.7,7.97,7.8,102,,33.4,,11,Ellestadssjön
273059,Ellestadssjön,Sjöbo,8/22/2011,2011,8,22,234,0.5,0.5,105.9,7.53,18.8,107,,29.9,,12,Ellestadssjön
273060,Ellestadssjön,Sjöbo,10/16/2012,2012,10,16,290,0.5,0.5,1.9,8,8.6,71,,24.2,,3.7,Ellestadssjön
273062,Ellestadssjön,Sjöbo,4/24/2012,2012,4,24,115,0.5,0.5,16.9,8.22,10.4,58,,36.9,,7.2,Ellestadssjön
273063,Ellestadssjön,Sjöbo,8/21/2012,2012,8,21,234,0.5,0.5,359.6,7.66,22,210,,23,,19,Ellestadssjön
273064,"Gårdsjön, Änglarp",Hässleholm,8/15/2011,2011,8,15,227,0.5,0.5,30.8,6.47,17.9,40,,7.1,,10,Gårdsjön Änglarp
273065,Lehultasjön,Hässleholm,4/17/2012,2012,4,17,108,0.5,0.5,2.9,6.11,8.1,31,,7.14,,4.3,Lehultasjön
273066,Lehultasjön,Hässleholm,8/13/2012,2012,8,13,226,0.5,0.5,20,6.24,20.3,52,,7.47,,5.3,Lehultasjön
273067,Humlesjön,Hässleholm,8/29/2011,2011,8,29,241,0.5,0.5,63.1,6.78,17.5,39,,7.13,,5.8,Humlesjön
273068,Yddingen,Svedala,9/8/2011,2011,9,8,251,0.5,0.5,56,8.32,16.1,73,,46.1,,16,Yddingesjön
273069,Yddingen,Svedala,8/15/2012,2012,8,15,228,0.5,0.5,56.6,8.09,19.7,62,,43,,15,Yddingesjön
273070,Fjällfotasjön,Svedala,9/8/2011,2011,9,8,251,0.5,0.5,83.6,8,16.1,115,,28.2,,30,Fjällfotasjön
273071,Fjällfotasjön,Svedala,8/15/2012,2012,8,15,228,0.5,0.5,86.6,8.56,19.7,147,,32.6,,28,Fjällfotasjön
273072,Börringesjön,Svedala,8/25/2011,2011,8,25,237,0.5,0.5,92.8,8.62,19,159,,30.1,,39,Börringesjön
273073,Börringesjön,Svedala,8/15/2012,2012,8,15,228,0.5,0.5,54.5,8.67,19.5,91,,35.2,,33,Börringesjön
273074,Svaneholmssjön,Skurup,8/29/2011,2011,8,29,241,0.5,0.5,20.9,7.86,18.1,53,,34.7,,2.8,Svaneholmssjön
273075,Svaneholmssjön,Skurup,8/22/2012,2012,8,22,235,0.5,0.5,43.1,7.93,22.3,85,,30.9,,4.3,Svaneholmssjön
273076,Snogeholmssjön,Sjöbo,8/22/2011,2011,8,22,234,0.5,0.5,85.8,8.93,19.2,108,,28.4,,21,Snogeholmssjön
273077,Snogeholmssjön,Sjöbo,8/22/2012,2012,8,22,235,0.5,0.5,92.1,8.11,21.3,113,,28.9,,30,Snogeholmssjön
273078,Sövdeborgssjön,Sjöbo,8/21/2011,2011,8,21,233,0.5,0.5,67.2,8.48,20.7,134,,29,,14,Sövdeborgssjön
273079,Sövdeborgssjön,Sjöbo,8/21/2012,2012,8,21,234,0.5,0.5,44.4,8.72,23.2,92,,30.2,,6.1,Sövdeborgssjön
273080,Sövdesjön,Sjöbo,8/21/2011,2011,8,21,233,0.5,0.5,101.2,8.44,18,146,,29.9,,28,Sövdesjön
273081,Sövdesjön,Sjöbo,8/21/2012,2012,8,21,234,0.5,0.5,305.4,8.79,22,130,,30.2,,21,Sövdesjön
273082,Vombsjön,Lund,8/17/2011,2011,8,17,229,0.5,0.5,31.8,8.68,18.5,40,,35.4,,6.6,Vombsjön
273083,Vombsjön,Lund,8/14/2012,2012,8,14,227,0.5,0.5,26.9,8.39,19.8,158,,35.9,,3.5,Vombsjön
273085,Västra Ringsjön,Höör,8/14/2012,2012,8,14,227,0.5,0.5,66.1,7.78,19.4,74,,26.7,,16,Västra Ringsjön
273086,Östra Ringsjön,Hörby,8/31/2011,2011,8,31,243,0.5,0.5,113,8.69,17.1,167,,25.7,,16,Östra Ringsjön
273087,Östra Ringsjön,Hörby,8/14/2012,2012,8,14,227,0.5,0.5,55.8,8.54,19.1,112,,26.9,,11,Östra Ringsjön
273088,Ulkenesjön,Osby,8/16/2011,2011,8,16,228,0.5,0.5,42.5,6.62,18.8,29,,7.91,,1.7,Ulkenesjön
273089,Grösjön,Hässleholm,8/15/2011,2011,8,15,227,0.5,0.5,40.6,6.36,17.8,45,,6.1,,2.2,Grösjön
273090,Möllesjön,Hässleholm,8/15/2011,2011,8,15,227,0.5,0.5,29.8,6.42,18.1,36,,6.69,,4.2,Möllesjön
273091,"Kroksjön, Sibbhult",ÖstraGöinge,8/16/2011,2011,8,16,228,0.5,0.5,15.1,6.4,18.7,28,,6.89,,4,Kroksjön
273092,Farlången,ÖstraGöinge,4/18/2012,2012,4,18,109,0.5,0.5,2.7,5.53,7.3,13,,6.79,,1.5,Farlången
273093,Farlången,ÖstraGöinge,8/16/2012,2012,8,16,229,0.5,0.5,6,6.13,20.1,20,,6.82,,1,Farlången
273094,Stora Nostra,Hässleholm,4/16/2012,2012,4,16,107,0.5,0.5,4.9,6.34,8.5,15,,7.8,,1.8,Stora Nostra
273095,Stora Nostra,Hässleholm,8/9/2012,2012,8,9,222,0.5,0.5,30.7,6.39,18.4,31,,7.95,,5.3,Stora Nostra
273097,Skäravattnet,Osby,8/16/2011,2011,8,16,228,0.5,0.5,24.8,6.47,19.6,21,,6.36,,2.3,Skäravattnet
273100,Skäravattnet,Osby,4/18/2012,2012,4,18,109,0.5,0.5,4.1,5.96,8.2,21,,6.57,,2.5,Skäravattnet
273101,Skäravattnet,Osby,8/16/2012,2012,8,16,229,0.5,0.5,14.9,6.22,19.9,26,,6.38,,2.6,Skäravattnet
273103,Lärkesholmssjön,Örkelljunga,8/15/2011,2011,8,15,227,0.5,0.5,7.1,,18,15,,9.06,,1.7,Lärkesholmssjön
273106,Lärkesholmssjön,Örkelljunga,4/17/2012,2012,4,17,108,0.5,0.5,1.6,6.5,7.2,20,,8.93,,2.1,Lärkesholmssjön
273107,Lärkesholmssjön,Örkelljunga,8/9/2012,2012,8,9,222,0.5,0.5,7.6,6.71,18.9,17,,9.15,,1.7,Lärkesholmssjön
276161,Lillesjö,Bromölla,10/18/2012,2012,10,18,292,0.5,0.5,5.9,5.47,9.8,5,10,5.47,,1.1,Lillesjö
276163,Lillesjö,Bromölla,4/23/2012,2012,4,23,114,0.5,0.5,3.7,5.8,9.6,5,11,5.66,,1.1,Lillesjö
276164,Lillesjö,Bromölla,5/14/2012,2012,5,14,135,0.5,0.5,4.2,5.25,14.1,5,9.3,5.58,,1.3,Lillesjö
276165,Lillesjö,Bromölla,6/19/2012,2012,6,19,171,0.5,0.5,1.2,5.49,19.3,5,8.8,5.63,,1.3,Lillesjö
276166,Lillesjö,Bromölla,7/16/2012,2012,7,16,198,0.5,0.5,4.3,5.34,19.5,5,8.5,5.52,,1,Lillesjö
276167,Lillesjö,Bromölla,8/20/2012,2012,8,20,233,0.5,0.5,2.7,5.66,21.8,5,9.1,5.67,,1.1,Lillesjö
276168,Lillesjö,Bromölla,9/18/2012,2012,9,18,262,0.5,0.5,4.7,5.72,15.8,4,10.4,5.4,,0.98,Lillesjö
277271,Lillesjö,Bromölla,10/18/2011,2011,10,18,291,0.5,0.5,5.6,5.26,4.6,6,7.3,5.73,,1.2,Lillesjö
277272,Lillesjö,Bromölla,7/19/2011,2011,7,19,200,0.5,0.5,3.9,5.23,5,7,4.5,5.68,,1.3,Lillesjö
277273,Lillesjö,Bromölla,8/17/2011,2011,8,17,229,0.5,0.5,5,5.91,5.3,19,0.7,6.4,,4.1,Lillesjö
277274,Lillesjö,Bromölla,9/13/2011,2011,9,13,256,0.5,0.5,5.5,6.08,5.3,17,0.6,6.2,,2.6,Lillesjö
278327,Krageholmssjön,Ystad,10/16/2012,2012,10,16,290,0.5,0.5,42.5,8.35,9.9,81,,34.2,,7.7,Krageholmssjön
278329,Krageholmssjön,Ystad,4/24/2012,2012,4,24,115,0.5,0.5,25.4,8.46,9.3,26,,37,,3.1,Krageholmssjön
278330,Krageholmssjön,Ystad,8/21/2012,2012,8,21,234,0.5,0.5,62.5,8.16,21.7,115,,33,,7.5,Krageholmssjön
278355,Havgårdssjön,Svedala,10/17/2012,2012,10,17,291,0.5,0.5,16.6,7.96,9.4,59,,27.8,,6.2,Havgårdssjön
278357,Havgårdssjön,Svedala,4/19/2012,2012,4,19,110,0.5,0.5,16.7,8.12,8.8,43,,30.4,,5.8,Havgårdssjön
278358,Havgårdssjön,Svedala,8/15/2012,2012,8,15,228,0.5,0.5,56.5,7.78,20.9,89,,24.6,,9.7,Havgårdssjön
278359,Krankesjön,Lund,10/16/2012,2012,10,16,290,0.5,0.5,7.4,8.16,8.2,28,,33.2,,1.5,Krankesjön
278361,Krankesjön,Lund,4/19/2012,2012,4,19,110,0.5,0.5,24.9,8.16,8.4,45,,39,,4.9,Krankesjön
278362,Krankesjön,Lund,8/14/2012,2012,8,14,227,0.5,0.5,12.3,7.79,20.9,44,,29.5,,4.1,Krankesjön
278489,Bäen,Kristianstad,10/17/2012,2012,10,17,291,0.5,0.5,6.5,5.91,9.2,16,,6.92,,4.4,Bäen
278491,Bäen,Kristianstad,4/18/2012,2012,4,18,109,0.5,0.5,3.5,5.48,7.8,17,,6.91,,2.2,Bäen
278492,Bäen,Kristianstad,8/16/2012,2012,8,16,229,0.5,0.5,6.3,5.97,20.5,17,,6.93,,1.3,Bäen
278754,Krageholmssjön,Ystad,10/24/2011,2011,10,24,297,0.5,0.5,13.3,7.94,8.8,33,,36,,1.4,Krageholmssjön
278755,Krageholmssjön,Ystad,8/22/2011,2011,8,22,234,0.5,0.5,48.4,8.43,18.7,83,,34.9,,9.3,Krageholmssjön
278769,Havgårdssjön,Svedala,8/25/2011,2011,8,25,237,0.5,0.5,61.5,8.53,18.8,59,,24.9,,7.4,Havgårdssjön
