Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,Ecotype,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_and_growth_condition,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25384410,AMPLICON,476,218757224,PRJNA985135,SAMN35789429,"MIMS.me,MIGS/MIMS/MIMARKS.soil",74133336,UNIVERSITY OF VIGO,2018-05-17,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,96,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122588,Portugal,Europe,Portugal,Illumina MiSeq,missing,missing,37.62427 N 7.51748 W,Lucas0062,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_62,SRP450765
SRR25384411,AMPLICON,476,113474116,PRJNA985135,SAMN35789977,"MIMS.me,MIGS/MIMS/MIMARKS.soil",39068901,UNIVERSITY OF VIGO,2018-08-06,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,306,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122587,Spain,Europe,Spain,Illumina MiSeq,missing,missing,37.8374 N 4.17551 W,Lucas0610,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_610,SRP450765
SRR25384412,AMPLICON,476,279866580,PRJNA985135,SAMN35789976,"MIMS.me,MIGS/MIMS/MIMARKS.soil",97914668,UNIVERSITY OF VIGO,2018-08-06,public,missing,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,missing,888,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122586,France,Europe,France,Illumina MiSeq,missing,missing,46.80983 N 6.29387 E,Lucas0609,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_609,SRP450765
SRR25384413,AMPLICON,476,190432368,PRJNA985135,SAMN35789975,"MIMS.me,MIGS/MIMS/MIMARKS.soil",66600203,UNIVERSITY OF VIGO,2018-08-21,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,185,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122585,France,Europe,France,Illumina MiSeq,missing,missing,48.72959 N 4.38177 E,Lucas0608,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_608,SRP450765
SRR25384414,AMPLICON,476,276751160,PRJNA985135,SAMN35789974,"MIMS.me,MIGS/MIMS/MIMARKS.soil",95258685,UNIVERSITY OF VIGO,2018-08-06,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,1405,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122584,Spain,Europe,Spain,Illumina MiSeq,missing,missing,42.88792 N 6.84397 W,Lucas0607,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_607,SRP450765
SRR25384415,AMPLICON,476,283618888,PRJNA985135,SAMN35789973,"MIMS.me,MIGS/MIMS/MIMARKS.soil",98744714,UNIVERSITY OF VIGO,2018-08-08,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,148,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122583,Poland,Europe,Poland,Illumina MiSeq,missing,missing,51.71742 N 18.89545 E,Lucas0606,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_606,SRP450765
SRR25384416,AMPLICON,476,285534788,PRJNA985135,SAMN35789972,"MIMS.me,MIGS/MIMS/MIMARKS.soil",100152203,UNIVERSITY OF VIGO,2018-08-21,public,missing,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",20cm,missing,584,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122582,Croatia,Europe,Croatia,Illumina MiSeq,missing,missing,44.272 N 15.91885 E,Lucas0605,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_605,SRP450765
SRR25384417,AMPLICON,476,71419040,PRJNA985135,SAMN35789971,"MIMS.me,MIGS/MIMS/MIMARKS.soil",28687720,UNIVERSITY OF VIGO,2018-08-19,public,missing,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,141,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122581,France,Europe,France,Illumina MiSeq,missing,missing,47.86849 N 2.69548 W,Lucas0604,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_604,SRP450765
SRR25384418,AMPLICON,476,109254852,PRJNA985135,SAMN35789970,"MIMS.me,MIGS/MIMS/MIMARKS.soil",38055810,UNIVERSITY OF VIGO,2018-08-02,public,missing,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,206,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122580,Czech Republic,Europe,Czech Republic,Illumina MiSeq,missing,missing,50.26394 N 14.78596 E,Lucas0603,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_603,SRP450765
SRR25384419,AMPLICON,476,281869588,PRJNA985135,SAMN35789969,"MIMS.me,MIGS/MIMS/MIMARKS.soil",97498860,UNIVERSITY OF VIGO,2018-08-21,public,missing,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,12,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122579,France,Europe,France,Illumina MiSeq,missing,missing,49.36477 N 1.49192 W,Lucas0602,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_602,SRP450765
SRR25384420,AMPLICON,476,206928148,PRJNA985135,SAMN35789968,"MIMS.me,MIGS/MIMS/MIMARKS.soil",71979253,UNIVERSITY OF VIGO,2018-08-19,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,41,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122578,France,Europe,France,Illumina MiSeq,missing,missing,47.49173 N 2.17037 W,Lucas0601,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_601,SRP450765
SRR25384421,AMPLICON,476,61256916,PRJNA985135,SAMN35789428,"MIMS.me,MIGS/MIMS/MIMARKS.soil",25466934,UNIVERSITY OF VIGO,2018-05-28,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,38,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122577,Denmark,Europe,Denmark,Illumina MiSeq,missing,missing,55.09096 N 10.29745 E,Lucas0061,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_61,SRP450765
SRR25384422,AMPLICON,476,183400896,PRJNA985135,SAMN35789374,"MIMS.me,MIGS/MIMS/MIMARKS.soil",63000869,UNIVERSITY OF VIGO,2018-05-29,public,missing,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,509,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122576,Austria,Europe,Austria,Illumina MiSeq,missing,missing,48.29156 N 14.97485 E,Lucas0007,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_7,SRP450765
SRR25384423,AMPLICON,476,159907916,PRJNA985135,SAMN35789967,"MIMS.me,MIGS/MIMS/MIMARKS.soil",55565097,UNIVERSITY OF VIGO,2018-08-08,public,missing,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,88,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122575,Italy,Europe,Italy,Illumina MiSeq,missing,missing,45.05195 N 9.37903 E,Lucas0600,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_600,SRP450765
SRR25384424,AMPLICON,476,339259480,PRJNA985135,SAMN35789966,"MIMS.me,MIGS/MIMS/MIMARKS.soil",116247342,UNIVERSITY OF VIGO,2018-08-21,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,183,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122574,France,Europe,France,Illumina MiSeq,missing,missing,47.90864 N 2.96903 E,Lucas0599,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_599,SRP450765
SRR25384425,AMPLICON,476,146447588,PRJNA985135,SAMN35789965,"MIMS.me,MIGS/MIMS/MIMARKS.soil",50749395,UNIVERSITY OF VIGO,2018-08-13,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,43,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122573,Poland,Europe,Poland,Illumina MiSeq,missing,missing,53.57256 N 14.90972 E,Lucas0598,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_598,SRP450765
SRR25384426,AMPLICON,476,75426008,PRJNA985135,SAMN35789964,"MIMS.me,MIGS/MIMS/MIMARKS.soil",26401663,UNIVERSITY OF VIGO,2018-08-07,public,missing,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,701,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122572,Spain,Europe,Spain,Illumina MiSeq,missing,missing,39.93922 N 3.59347 W,Lucas0597,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_597,SRP450765
SRR25384427,AMPLICON,476,139298544,PRJNA985135,SAMN35789963,"MIMS.me,MIGS/MIMS/MIMARKS.soil",48392450,UNIVERSITY OF VIGO,2018-08-17,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,missing,187,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122571,Portugal,Europe,Portugal,Illumina MiSeq,missing,missing,39.39185 N 8.9989 W,Lucas0596,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_596,SRP450765
SRR25384428,AMPLICON,476,113123304,PRJNA985135,SAMN35789962,"MIMS.me,MIGS/MIMS/MIMARKS.soil",39151537,UNIVERSITY OF VIGO,2018-07-30,public,missing,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,80,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122570,Finland,Europe,Finland,Illumina MiSeq,missing,missing,64.02219 N 24.50017 E,Lucas0595,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_595,SRP450765
SRR25384429,AMPLICON,476,150864392,PRJNA985135,SAMN35789961,"MIMS.me,MIGS/MIMS/MIMARKS.soil",61665381,UNIVERSITY OF VIGO,2018-07-31,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,3,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX21122569,Greece,Europe,Greece,Illumina MiSeq,missing,missing,38.82114 N 22.52328 E,Lucas0594,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_594,SRP450765
SRR25384430,AMPLICON,476,35649544,PRJNA985135,SAMN35789960,"MIMS.me,MIGS/MIMS/MIMARKS.soil",12751436,UNIVERSITY OF VIGO,2018-07-31,public,missing,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,813,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122568,Spain,Europe,Spain,Illumina MiSeq,missing,missing,39.62411 N 2.67862 W,Lucas0593,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_593,SRP450765
SRR25384431,AMPLICON,476,166972708,PRJNA985135,SAMN35789786,"MIMS.me,MIGS/MIMS/MIMARKS.soil",57019882,UNIVERSITY OF VIGO,2018-07-23,public,missing,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,232,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122567,France,Europe,France,Illumina MiSeq,missing,missing,50.19507 N 4.12538 E,Lucas0419,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_419,SRP450765
SRR25384432,AMPLICON,476,176689772,PRJNA985135,SAMN35789785,"MIMS.me,MIGS/MIMS/MIMARKS.soil",61101935,UNIVERSITY OF VIGO,2018-07-10,public,missing,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,287,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122566,France,Europe,France,Illumina MiSeq,missing,missing,49.2149 N 6.03205 E,Lucas0418,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_418,SRP450765
SRR25384433,AMPLICON,476,222371492,PRJNA985135,SAMN35789784,"MIMS.me,MIGS/MIMS/MIMARKS.soil",76446228,UNIVERSITY OF VIGO,2018-07-11,public,missing,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,missing,231,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122565,Italy,Europe,Italy,Illumina MiSeq,missing,missing,45.37679 N 7.97293 E,Lucas0417,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_417,SRP450765
SRR25384434,AMPLICON,476,181643504,PRJNA985135,SAMN35789783,"MIMS.me,MIGS/MIMS/MIMARKS.soil",67857954,UNIVERSITY OF VIGO,2018-07-23,public,missing,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,1399,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122564,Spain,Europe,Spain,Illumina MiSeq,missing,missing,42.96266 N 1.00625 W,Lucas0416,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_416,SRP450765
SRR25384435,AMPLICON,476,224480648,PRJNA985135,SAMN35789782,"MIMS.me,MIGS/MIMS/MIMARKS.soil",76511102,UNIVERSITY OF VIGO,2018-07-16,public,missing,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,1271,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122563,Spain,Europe,Spain,Illumina MiSeq,missing,missing,42.44606 N 0.72963 E,Lucas0415,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_415,SRP450765
SRR25384436,AMPLICON,476,169041404,PRJNA985135,SAMN35789781,"MIMS.me,MIGS/MIMS/MIMARKS.soil",58648200,UNIVERSITY OF VIGO,2018-07-10,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,161,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX21122562,France,Europe,France,Illumina MiSeq,missing,missing,48.99665 N 7.96412 E,Lucas0414,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_414,SRP450765
SRR25384437,AMPLICON,476,76651232,PRJNA985135,SAMN35789780,"MIMS.me,MIGS/MIMS/MIMARKS.soil",26409592,UNIVERSITY OF VIGO,2018-07-23,public,missing,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,755,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122561,Spain,Europe,Spain,Illumina MiSeq,missing,missing,42.02223 N 4.89526 W,Lucas0413,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_413,SRP450765
SRR25384438,AMPLICON,476,220386096,PRJNA985135,SAMN35789779,"MIMS.me,MIGS/MIMS/MIMARKS.soil",75225256,UNIVERSITY OF VIGO,2018-07-25,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,380,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122560,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,63.76139 N 17.9808 E,Lucas0412,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_412,SRP450765
SRR25384439,AMPLICON,476,111386856,PRJNA985135,SAMN35789778,"MIMS.me,MIGS/MIMS/MIMARKS.soil",39254640,UNIVERSITY OF VIGO,2018-07-24,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,521,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122559,Austria,Europe,Austria,Illumina MiSeq,missing,missing,47.06508 N 15.3587 E,Lucas0411,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_411,SRP450765
SRR25384440,AMPLICON,476,208406604,PRJNA985135,SAMN35789409,"MIMS.me,MIGS/MIMS/MIMARKS.soil",72405526,UNIVERSITY OF VIGO,2018-06-04,public,missing,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,412,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122558,France,Europe,France,Illumina MiSeq,missing,missing,46.96604 N 4.12455 E,Lucas0042,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_42,SRP450765
SRR25384441,AMPLICON,476,311514868,PRJNA985135,SAMN35789777,"MIMS.me,MIGS/MIMS/MIMARKS.soil",106409437,UNIVERSITY OF VIGO,2018-07-10,public,missing,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,159,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122557,France,Europe,France,Illumina MiSeq,missing,missing,48.43157 N 4.19833 E,Lucas0410,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_410,SRP450765
SRR25384442,AMPLICON,476,221589424,PRJNA985135,SAMN35789776,"MIMS.me,MIGS/MIMS/MIMARKS.soil",75883393,UNIVERSITY OF VIGO,2018-07-10,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,77,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122556,France,Europe,France,Illumina MiSeq,missing,missing,49.10304 N 1.20801 W,Lucas0409,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_409,SRP450765
SRR25384443,AMPLICON,476,185897516,PRJNA985135,SAMN35789775,"MIMS.me,MIGS/MIMS/MIMARKS.soil",63412761,UNIVERSITY OF VIGO,2018-07-10,public,missing,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,1248,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122555,Portugal,Europe,Portugal,Illumina MiSeq,missing,missing,40.52123 N 7.42519 W,Lucas0408,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_408,SRP450765
SRR25384444,AMPLICON,476,236411588,PRJNA985135,SAMN35789774,"MIMS.me,MIGS/MIMS/MIMARKS.soil",81203304,UNIVERSITY OF VIGO,2018-07-09,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",20cm,missing,427,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122554,Greece,Europe,Greece,Illumina MiSeq,missing,missing,37.08429 N 22.4997 E,Lucas0407,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_407,SRP450765
SRR25384445,AMPLICON,476,192426332,PRJNA985135,SAMN35789773,"MIMS.me,MIGS/MIMS/MIMARKS.soil",71764641,UNIVERSITY OF VIGO,2018-07-10,public,missing,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,88,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122553,France,Europe,France,Illumina MiSeq,missing,missing,50.05273 N 3.18944 E,Lucas0406,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_406,SRP450765
SRR25384446,AMPLICON,476,168458780,PRJNA985135,SAMN35789772,"MIMS.me,MIGS/MIMS/MIMARKS.soil",58140794,UNIVERSITY OF VIGO,2018-07-10,public,missing,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,69,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122552,France,Europe,France,Illumina MiSeq,missing,missing,49.02219 N 1.4666 W,Lucas0405,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_405,SRP450765
SRR25384447,AMPLICON,476,68401676,PRJNA985135,SAMN35789771,"MIMS.me,MIGS/MIMS/MIMARKS.soil",23708308,UNIVERSITY OF VIGO,2018-07-09,public,missing,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,79,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122551,France,Europe,France,Illumina MiSeq,missing,missing,49.08774 N 1.97492 E,Lucas0404,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_404,SRP450765
SRR25384448,AMPLICON,476,333584132,PRJNA985135,SAMN35789770,"MIMS.me,MIGS/MIMS/MIMARKS.soil",115757683,UNIVERSITY OF VIGO,2018-07-16,public,missing,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,961,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122550,Spain,Europe,Spain,Illumina MiSeq,missing,missing,41.44179 N 2.61539 W,Lucas0403,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_403,SRP450765
SRR25384449,AMPLICON,476,330596280,PRJNA985135,SAMN35789769,"MIMS.me,MIGS/MIMS/MIMARKS.soil",113359480,UNIVERSITY OF VIGO,2018-07-17,public,missing,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",20cm,missing,806,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122549,Spain,Europe,Spain,Illumina MiSeq,missing,missing,41.03894 N 4.97042 W,Lucas0402,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_402,SRP450765
SRR25384450,AMPLICON,476,283247608,PRJNA985135,SAMN35789768,"MIMS.me,MIGS/MIMS/MIMARKS.soil",98512962,UNIVERSITY OF VIGO,2018-07-09,public,missing,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,167,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122548,Greece,Europe,Greece,Illumina MiSeq,missing,missing,36.89049 N 22.71332 E,Lucas0401,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:29:00Z,1,LUCAS_401,SRP450765
SRR25384451,AMPLICON,439,184556612,PRJNA985135,SAMN35789408,"MIMS.me,MIGS/MIMS/MIMARKS.soil",64867180,UNIVERSITY OF VIGO,2018-06-04,public,missing,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,402,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122547,Spain,Europe,Spain,Illumina MiSeq,missing,missing,41.94534 N 0.6497 W,Lucas0041,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T15:16:00Z,1,LUCAS_41,SRP450765
SRR25384452,AMPLICON,476,191869888,PRJNA985135,SAMN35789372,"MIMS.me,MIGS/MIMS/MIMARKS.soil",66618535,UNIVERSITY OF VIGO,2018-06-04,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,425,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122546,Germany,Europe,Germany,Illumina MiSeq,missing,missing,48.5617 N 10.90739 E,Lucas0005,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_5,SRP450765
SRR25384453,AMPLICON,476,204758064,PRJNA985135,SAMN35789767,"MIMS.me,MIGS/MIMS/MIMARKS.soil",70479314,UNIVERSITY OF VIGO,2018-07-12,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,missing,115,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122545,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,56.37349 N 15.13123 E,Lucas0400,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_400,SRP450765
