Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR24061881,AMPLICON,487,4553038,PRJNA952168,SAMN34067081,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1959482,UNIVERSITY OF ZURICH,2018-07-10,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,88,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863082,France,Europe,France,Illumina MiSeq,50.05273 N 3.18944 E,406_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_406,SRP430822
SRR24061882,AMPLICON,487,150283412,PRJNA952168,SAMN34067080,"MIMS.me,MIGS/MIMS/MIMARKS.soil",60985013,UNIVERSITY OF ZURICH,2018-07-10,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,69,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863081,France,Europe,France,Illumina MiSeq,49.02219 N 1.4666 W,405_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_405,SRP430822
SRR24061883,AMPLICON,487,9175372,PRJNA952168,SAMN34067080,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3913171,UNIVERSITY OF ZURICH,2018-07-10,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,69,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863080,France,Europe,France,Illumina MiSeq,49.02219 N 1.4666 W,405_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_405,SRP430822
SRR24061884,AMPLICON,487,211380521,PRJNA952168,SAMN34067079,"MIMS.me,MIGS/MIMS/MIMARKS.soil",84876155,UNIVERSITY OF ZURICH,2018-07-09,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,79,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863079,France,Europe,France,Illumina MiSeq,49.08774 N 1.97492 E,404_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_404,SRP430822
SRR24061885,AMPLICON,487,12937365,PRJNA952168,SAMN34067079,"MIMS.me,MIGS/MIMS/MIMARKS.soil",5418461,UNIVERSITY OF ZURICH,2018-07-09,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,79,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863078,France,Europe,France,Illumina MiSeq,49.08774 N 1.97492 E,404_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_404,SRP430822
SRR24061886,AMPLICON,487,70717615,PRJNA952168,SAMN34067078,"MIMS.me,MIGS/MIMS/MIMARKS.soil",29094559,UNIVERSITY OF ZURICH,2018-07-16,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,961,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863077,Spain,Europe,Spain,Illumina MiSeq,41.44179 N 2.61539 W,403_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_403,SRP430822
SRR24061887,AMPLICON,487,4269954,PRJNA952168,SAMN34067078,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1890331,UNIVERSITY OF ZURICH,2018-07-16,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,961,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863076,Spain,Europe,Spain,Illumina MiSeq,41.44179 N 2.61539 W,403_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_403,SRP430822
SRR24061888,AMPLICON,487,152148554,PRJNA952168,SAMN34067077,"MIMS.me,MIGS/MIMS/MIMARKS.soil",61615454,UNIVERSITY OF ZURICH,2018-07-17,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",20cm,806,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863075,Spain,Europe,Spain,Illumina MiSeq,41.03894 N 4.97042 W,402_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_402,SRP430822
SRR24061889,AMPLICON,487,101524917,PRJNA952168,SAMN34066709,"MIMS.me,MIGS/MIMS/MIMARKS.soil",43586932,UNIVERSITY OF ZURICH,2018-05-22,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,341,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863074,Slovenia,Europe,Slovenia,Illumina MiSeq,46.2005 N 14.54554 E,34_HJVG7DRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_34,SRP430822
SRR24061890,AMPLICON,487,9315918,PRJNA952168,SAMN34067077,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3930877,UNIVERSITY OF ZURICH,2018-07-17,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,806,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863073,Spain,Europe,Spain,Illumina MiSeq,41.03894 N 4.97042 W,402_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_402,SRP430822
SRR24061891,AMPLICON,487,164851638,PRJNA952168,SAMN34067076,"MIMS.me,MIGS/MIMS/MIMARKS.soil",66154405,UNIVERSITY OF ZURICH,2018-07-09,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,167,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX19863072,Greece,Europe,Greece,Illumina MiSeq,36.89049 N 22.71332 E,401_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_401,SRP430822
SRR24061892,AMPLICON,487,10467111,PRJNA952168,SAMN34067076,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4387319,UNIVERSITY OF ZURICH,2018-07-09,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,167,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX19863071,Greece,Europe,Greece,Illumina MiSeq,36.89049 N 22.71332 E,401_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_401,SRP430822
SRR24061893,AMPLICON,487,83889597,PRJNA952168,SAMN34067075,"MIMS.me,MIGS/MIMS/MIMARKS.soil",34269084,UNIVERSITY OF ZURICH,2018-07-12,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,115,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19863070,Sweden,Europe,Sweden,Illumina MiSeq,56.37349 N 15.13123 E,400_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_400,SRP430822
SRR24061894,AMPLICON,487,5073734,PRJNA952168,SAMN34067075,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2219228,UNIVERSITY OF ZURICH,2018-07-12,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",20cm,115,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19863069,Sweden,Europe,Sweden,Illumina MiSeq,56.37349 N 15.13123 E,400_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_400,SRP430822
SRR24061895,AMPLICON,487,120106453,PRJNA952168,SAMN34067074,"MIMS.me,MIGS/MIMS/MIMARKS.soil",49477395,UNIVERSITY OF ZURICH,2018-07-16,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,183,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863068,France,Europe,France,Illumina MiSeq,48.39269 N 7.47544 E,399_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_399,SRP430822
SRR24061896,AMPLICON,487,7339025,PRJNA952168,SAMN34067074,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3200797,UNIVERSITY OF ZURICH,2018-07-16,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,183,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863067,France,Europe,France,Illumina MiSeq,48.39269 N 7.47544 E,399_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_399,SRP430822
SRR24061897,AMPLICON,487,174281289,PRJNA952168,SAMN34067073,"MIMS.me,MIGS/MIMS/MIMARKS.soil",69959089,UNIVERSITY OF ZURICH,2018-07-11,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,157,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863066,Italy,Europe,Italy,Illumina MiSeq,37.3143 N 14.08716 E,398_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_398,SRP430822
SRR24061898,AMPLICON,487,11093702,PRJNA952168,SAMN34067073,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4611450,UNIVERSITY OF ZURICH,2018-07-11,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",20cm,157,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863065,Italy,Europe,Italy,Illumina MiSeq,37.3143 N 14.08716 E,398_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_398,SRP430822
SRR24061899,AMPLICON,487,159097215,PRJNA952168,SAMN34067072,"MIMS.me,MIGS/MIMS/MIMARKS.soil",63904678,UNIVERSITY OF ZURICH,2018-07-18,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,265,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863064,Italy,Europe,Italy,Illumina MiSeq,46.12161 N 8.30703 E,397_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_397,SRP430822
SRR24061900,AMPLICON,487,7675749,PRJNA952168,SAMN34066709,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3380912,UNIVERSITY OF ZURICH,2018-05-22,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,341,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863063,Slovenia,Europe,Slovenia,Illumina MiSeq,46.2005 N 14.54554 E,34_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_34,SRP430822
SRR24061901,AMPLICON,487,10005948,PRJNA952168,SAMN34067072,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4243096,UNIVERSITY OF ZURICH,2018-07-18,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,265,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863062,Italy,Europe,Italy,Illumina MiSeq,46.12161 N 8.30703 E,397_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_397,SRP430822
SRR24061902,AMPLICON,487,115531903,PRJNA952168,SAMN34067071,"MIMS.me,MIGS/MIMS/MIMARKS.soil",47410069,UNIVERSITY OF ZURICH,2018-07-18,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,384,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863061,Czech Republic,Europe,Czech Republic,Illumina MiSeq,49.23118 N 17.24751 E,396_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_396,SRP430822
SRR24061903,AMPLICON,487,6945207,PRJNA952168,SAMN34067071,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3011758,UNIVERSITY OF ZURICH,2018-07-18,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,384,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863060,Czech Republic,Europe,Czech Republic,Illumina MiSeq,49.23118 N 17.24751 E,396_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_396,SRP430822
SRR24061904,AMPLICON,487,130036745,PRJNA952168,SAMN34067070,"MIMS.me,MIGS/MIMS/MIMARKS.soil",52757794,UNIVERSITY OF ZURICH,2018-07-18,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,196,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863059,Czech Republic,Europe,Czech Republic,Illumina MiSeq,48.84197 N 16.53336 E,395_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_395,SRP430822
SRR24061905,AMPLICON,487,7509830,PRJNA952168,SAMN34067070,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3201305,UNIVERSITY OF ZURICH,2018-07-18,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,196,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863058,Czech Republic,Europe,Czech Republic,Illumina MiSeq,48.84197 N 16.53336 E,395_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_395,SRP430822
SRR24061906,AMPLICON,487,162169609,PRJNA952168,SAMN34067069,"MIMS.me,MIGS/MIMS/MIMARKS.soil",66549665,UNIVERSITY OF ZURICH,2018-07-18,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,694,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863057,Italy,Europe,Italy,Illumina MiSeq,42.26374 N 13.08101 E,394_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_394,SRP430822
SRR24061907,AMPLICON,487,9038735,PRJNA952168,SAMN34067069,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3888471,UNIVERSITY OF ZURICH,2018-07-18,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,694,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863056,Italy,Europe,Italy,Illumina MiSeq,42.26374 N 13.08101 E,394_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_394,SRP430822
SRR24061908,AMPLICON,487,138817814,PRJNA952168,SAMN34067068,"MIMS.me,MIGS/MIMS/MIMARKS.soil",57376154,UNIVERSITY OF ZURICH,2018-07-16,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,958,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863055,Spain,Europe,Spain,Illumina MiSeq,41.46635 N 3.93095 W,393_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_393,SRP430822
SRR24061909,AMPLICON,487,6303002,PRJNA952168,SAMN34067027,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2737597,UNIVERSITY OF ZURICH,2018-06-28,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,82,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19863054,Finland,Europe,Finland,Illumina MiSeq,61.33663 N 26.69409 E,352_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_352,SRP430822
SRR24061910,AMPLICON,487,87553479,PRJNA952168,SAMN34067026,"MIMS.me,MIGS/MIMS/MIMARKS.soil",33965414,UNIVERSITY OF ZURICH,2018-06-19,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,1491,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863053,Spain,Europe,Spain,Illumina MiSeq,40.63121 N 4.5115 W,351_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_351,SRP430822
SRR24061911,AMPLICON,487,5465110,PRJNA952168,SAMN34067026,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2229478,UNIVERSITY OF ZURICH,2018-06-19,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,1491,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19863052,Spain,Europe,Spain,Illumina MiSeq,40.63121 N 4.5115 W,351_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_351,SRP430822
SRR24061912,AMPLICON,487,56931498,PRJNA952168,SAMN34067025,"MIMS.me,MIGS/MIMS/MIMARKS.soil",22473303,UNIVERSITY OF ZURICH,2018-06-19,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,287,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863051,France,Europe,France,Illumina MiSeq,43.79577 N 5.79545 E,350_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_350,SRP430822
SRR24061913,AMPLICON,488,3500424,PRJNA952168,SAMN34067025,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1485066,UNIVERSITY OF ZURICH,2018-06-19,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,287,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863050,France,Europe,France,Illumina MiSeq,43.79577 N 5.79545 E,350_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_350,SRP430822
SRR24061914,AMPLICON,487,75009431,PRJNA952168,SAMN34067024,"MIGS/MIMS/MIMARKS.soil,MIMS.me",30593842,UNIVERSITY OF ZURICH,2018-06-26,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,28,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19863049,Germany,Europe,Germany,Illumina MiSeq,52.63447 N 7.29637 E,349_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_349,SRP430822
SRR24061915,AMPLICON,487,13434633,PRJNA952168,SAMN34066704,"MIMS.me,MIGS/MIMS/MIMARKS.soil",5567544,UNIVERSITY OF ZURICH,2018-05-31,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,130,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19863048,Finland,Europe,Finland,Illumina MiSeq,64.44953 N 27.88137 E,29_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_29,SRP430822
SRR24061916,AMPLICON,487,4542788,PRJNA952168,SAMN34067024,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1980789,UNIVERSITY OF ZURICH,2018-06-26,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,28,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19863047,Germany,Europe,Germany,Illumina MiSeq,52.63447 N 7.29637 E,349_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_349,SRP430822
SRR24061917,AMPLICON,487,73245766,PRJNA952168,SAMN34067023,"MIMS.me,MIGS/MIMS/MIMARKS.soil",28077610,UNIVERSITY OF ZURICH,2018-06-18,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,119,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863046,Estonia,Europe,Estonia,Illumina MiSeq,59.14238 N 26.04237 E,348_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_348,SRP430822
SRR24061918,AMPLICON,487,4374431,PRJNA952168,SAMN34067023,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1776692,UNIVERSITY OF ZURICH,2018-06-18,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,119,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863045,Estonia,Europe,Estonia,Illumina MiSeq,59.14238 N 26.04237 E,348_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_348,SRP430822
SRR24061919,AMPLICON,487,88150797,PRJNA952168,SAMN34067022,"MIMS.me,MIGS/MIMS/MIMARKS.soil",34075936,UNIVERSITY OF ZURICH,2018-07-03,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,49,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863044,Germany,Europe,Germany,Illumina MiSeq,52.98742 N 9.47886 E,347_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_347,SRP430822
SRR24061920,AMPLICON,487,5083495,PRJNA952168,SAMN34067022,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2072462,UNIVERSITY OF ZURICH,2018-07-03,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,49,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863043,Germany,Europe,Germany,Illumina MiSeq,52.98742 N 9.47886 E,347_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_347,SRP430822
SRR24061921,AMPLICON,487,61000443,PRJNA952168,SAMN34067021,"MIMS.me,MIGS/MIMS/MIMARKS.soil",23329100,UNIVERSITY OF ZURICH,2018-07-03,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,112,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863042,Italy,Europe,Italy,Illumina MiSeq,41.39895 N 15.51955 E,346_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_346,SRP430822
SRR24061922,AMPLICON,487,3705871,PRJNA952168,SAMN34067021,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1508402,UNIVERSITY OF ZURICH,2018-07-03,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,112,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863041,Italy,Europe,Italy,Illumina MiSeq,41.39895 N 15.51955 E,346_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_346,SRP430822
SRR24061923,AMPLICON,487,82833569,PRJNA952168,SAMN34067020,"MIMS.me,MIGS/MIMS/MIMARKS.soil",32772629,UNIVERSITY OF ZURICH,2018-06-26,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,445,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863040,Spain,Europe,Spain,Illumina MiSeq,37.12707 N 4.96257 W,345_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_345,SRP430822
SRR24061924,AMPLICON,487,4709199,PRJNA952168,SAMN34067020,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1965046,UNIVERSITY OF ZURICH,2018-06-26,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,445,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863039,Spain,Europe,Spain,Illumina MiSeq,37.12707 N 4.96257 W,345_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:11:00Z,1,LUCAS_345,SRP430822
SRR24061925,AMPLICON,487,92644297,PRJNA952168,SAMN34067019,"MIMS.me,MIGS/MIMS/MIMARKS.soil",35551073,UNIVERSITY OF ZURICH,2018-06-26,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",20cm,44,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19863038,Italy,Europe,Italy,Illumina MiSeq,45.89276 N 12.35523 E,344_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-04T11:12:00Z,1,LUCAS_344,SRP430822
